PASSENGERS,FREIGHT,UNIQUE_CARRIER_NAME,DEST_CITY_NAME,YEAR,MONTH
73.00,0.00,Envoy Air,"Syracuse, NY",2023,1
74.00,0.00,Allegiant Air,"Chicago, IL",2023,1
74.00,44.00,Southwest Airlines Co.,"Seattle, WA",2023,1
75.00,0.00,Endeavor Air Inc.,"Columbus, OH",2023,1
75.00,0.00,United Air Lines Inc.,"San Antonio, TX",2023,1
75.00,165.00,Southwest Airlines Co.,"Houston, TX",2023,1
77.00,0.00,JetBlue Airways,"New York, NY",2023,1
78.00,0.00,Cape Air,"Martha's Vineyard, MA",2023,1
82.00,0.00,PSA Airlines Inc.,"Charlotte, NC",2023,1
82.00,0.00,Southwest Airlines Co.,"Syracuse, NY",2023,1
82.00,373.00,Southwest Airlines Co.,"New York, NY",2023,1
83.00,0.00,JetBlue Airways,"Atlanta, GA",2023,1
84.00,0.00,American Airlines Inc.,"New York, NY",2023,1
84.00,0.00,Southwest Airlines Co.,"New York, NY",2023,1
85.00,0.00,SkyWest Airlines Inc.,"Chicago, IL",2023,1
86.00,0.00,JetBlue Airways,"Hartford, CT",2023,1
87.00,0.00,Breeze Aviation Group DBA  Breeze,"Hartford, CT",2023,1
88.00,0.00,Breeze Aviation Group DBA  Breeze,"Nashville, TN",2023,1
89.00,0.00,PSA Airlines Inc.,"Charlotte, NC",2023,1
91.00,0.00,Cape Air,"New York, NY",2023,1
93.00,0.00,GoJet Airlines LLC d/b/a United Express,"Chicago, IL",2023,1
93.00,0.00,Republic Airline,"White Plains, NY",2023,1
96.00,4.00,Southwest Airlines Co.,"Salt Lake City, UT",2023,1
97.00,0.00,JetBlue Airways,"Albany, NY",2023,1
97.00,0.00,JetBlue Airways,"Burlington, VT",2023,1
99.00,0.00,Southwest Airlines Co.,"Dallas, TX",2023,1
102.00,0.00,SkyWest Airlines Inc.,"Albany, NY",2023,1
102.00,149.00,Southwest Airlines Co.,"New York, NY",2023,1
105.00,0.00,Allegiant Air,"Newburgh/Poughkeepsie, NY",2023,1
106.00,0.00,American Airlines Inc.,"New York, NY",2023,1
106.00,0.00,Southwest Airlines Co.,"Albany, NY",2023,1
106.00,0.00,United Air Lines Inc.,"Syracuse, NY",2023,1
107.00,0.00,Cape Air,"Saranac Lake/Lake Placid, NY",2023,1
107.00,0.00,Republic Airline,"Chicago, IL",2023,1
110.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
114.00,0.00,Cape Air,"New York, NY",2023,1
116.00,0.00,United Air Lines Inc.,"Washington, DC",2023,1
117.00,0.00,Republic Airline,"Rochester, NY",2023,1
117.00,0.00,Southwest Airlines Co.,"Rochester, NY",2023,1
119.00,0.00,American Airlines Inc.,"Atlanta, GA",2023,1
121.00,0.00,United Air Lines Inc.,"New York, NY",2023,1
124.00,0.00,American Airlines Inc.,"Chicago, IL",2023,1
124.00,492.00,Southwest Airlines Co.,"New York, NY",2023,1
128.00,0.00,Southwest Airlines Co.,"New York, NY",2023,1
130.00,0.00,GoJet Airlines LLC d/b/a United Express,"Newark, NJ",2023,1
133.00,0.00,Boutique Air,"Baltimore, MD",2023,1
133.00,0.00,Frontier Airlines Inc.,"Denver, CO",2023,1
134.00,0.00,GoJet Airlines LLC d/b/a United Express,"Syracuse, NY",2023,1
135.00,0.00,Southwest Airlines Co.,"Rochester, NY",2023,1
136.00,0.00,JetBlue Airways,"New York, NY",2023,1
138.00,0.00,Alaska Airlines Inc.,"New York, NY",2023,1
139.00,0.00,Republic Airline,"Syracuse, NY",2023,1
142.00,0.00,GoJet Airlines LLC d/b/a United Express,"Syracuse, NY",2023,1
143.00,0.00,Air Wisconsin Airlines Corp,"Syracuse, NY",2023,1
143.00,0.00,Republic Airline,"Philadelphia, PA",2023,1
144.00,0.00,Republic Airline,"Chicago, IL",2023,1
145.00,0.00,Endeavor Air Inc.,"Binghamton, NY",2023,1
146.00,0.00,Air Wisconsin Airlines Corp,"Chicago, IL",2023,1
147.00,0.00,Boutique Air,"Massena, NY",2023,1
147.00,0.00,PSA Airlines Inc.,"Syracuse, NY",2023,1
147.00,467.00,Southwest Airlines Co.,"San Antonio, TX",2023,1
148.00,0.00,Southwest Airlines Co.,"Albany, NY",2023,1
149.00,0.00,Allegiant Air,"Albany, NY",2023,1
149.00,0.00,PSA Airlines Inc.,"Buffalo, NY",2023,1
151.00,0.00,Frontier Airlines Inc.,"Syracuse, NY",2023,1
152.00,0.00,JetBlue Airways,"Oakland, CA",2023,1
157.00,0.00,Southwest Airlines Co.,"Denver, CO",2023,1
158.00,0.00,Allegiant Air,"Myrtle Beach, SC",2023,1
158.00,52.00,Southwest Airlines Co.,"Buffalo, NY",2023,1
161.00,0.00,Allegiant Air,"Myrtle Beach, SC",2023,1
166.00,0.00,"Eastern Airlines f/k/a Dynamic Airways, LLC","Buffalo, NY",2023,1
166.00,0.00,JetBlue Airways,"Buffalo, NY",2023,1
170.00,0.00,"Eastern Airlines f/k/a Dynamic Airways, LLC","Providence, RI",2023,1
170.00,0.00,Sun Country Airlines d/b/a MN Airlines,"Buffalo, NY",2023,1
171.00,0.00,Alaska Airlines Inc.,"Las Vegas, NV",2023,1
171.00,9.00,United Air Lines Inc.,"Rochester, NY",2023,1
174.00,0.00,Sun Country Airlines d/b/a MN Airlines,"Bullhead City, AZ",2023,1
183.00,62620.00,Atlas Air Inc.,"Fort Lauderdale, FL",2023,1
192.00,0.00,Southwest Airlines Co.,"New York, NY",2023,1
197.00,0.00,Republic Airline,"Miami, FL",2023,1
198.00,0.00,Republic Airline,"Syracuse, NY",2023,1
206.00,0.00,Southwest Airlines Co.,"San Juan, PR",2023,1
212.00,0.00,PSA Airlines Inc.,"Charlotte, NC",2023,1
215.00,0.00,Delux Public Charter LLC,"Orlando, FL",2023,1
227.00,0.00,Frontier Airlines Inc.,"Buffalo, NY",2023,1
228.00,0.00,Piedmont Airlines,"Chicago, IL",2023,1
229.00,0.00,Southwest Airlines Co.,"Rochester, NY",2023,1
230.00,0.00,Cape Air,"Lebanon-Hanover, NH",2023,1
235.00,0.00,Endeavor Air Inc.,"Detroit, MI",2023,1
237.00,0.00,Cape Air,"Boston, MA",2023,1
239.00,0.00,Republic Airline,"Madison, WI",2023,1
239.00,472.00,Southwest Airlines Co.,"Dallas, TX",2023,1
253.00,0.00,Cape Air,"Saranac Lake/Lake Placid, NY",2023,1
253.00,0.00,Envoy Air,"Miami, FL",2023,1
254.00,0.00,Republic Airline,"Albany, NY",2023,1
254.00,0.00,Republic Airline,"Albany, NY",2023,1
254.00,0.00,Southwest Airlines Co.,"Buffalo, NY",2023,1
255.00,0.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Buffalo, NY",2023,1
258.00,0.00,GoJet Airlines LLC d/b/a United Express,"Newark, NJ",2023,1
260.00,0.00,Endeavor Air Inc.,"Ithaca/Cortland, NY",2023,1
260.00,0.00,GoJet Airlines LLC d/b/a United Express,"Albany, NY",2023,1
261.00,0.00,Piedmont Airlines,"Rochester, NY",2023,1
264.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"West Palm Beach/Palm Beach, FL",2023,1
266.00,0.00,PSA Airlines Inc.,"Albany, NY",2023,1
271.00,0.00,Envoy Air,"Rochester, NY",2023,1
271.00,1339.00,Southwest Airlines Co.,"Las Vegas, NV",2023,1
272.00,0.00,Republic Airline,"Miami, FL",2023,1
274.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Philadelphia, PA",2023,1
275.00,5237.00,Southwest Airlines Co.,"New York, NY",2023,1
276.00,0.00,Delux Public Charter LLC,"White Plains, NY",2023,1
278.00,0.00,Cape Air,"White Plains, NY",2023,1
287.00,0.00,Republic Airline,"Washington, DC",2023,1
291.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2023,1
292.00,0.00,Southwest Airlines Co.,"Islip, NY",2023,1
294.00,615.00,Southwest Airlines Co.,"Houston, TX",2023,1
296.00,0.00,Delta Air Lines Inc.,"Buffalo, NY",2023,1
297.00,0.00,JetBlue Airways,"Los Angeles, CA",2023,1
299.00,0.00,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern","Alexandria, LA",2023,1
300.00,0.00,Delta Air Lines Inc.,"Cincinnati, OH",2023,1
306.00,0.00,Boutique Air,"Boston, MA",2023,1
307.00,0.00,American Airlines Inc.,"Jackson, WY",2023,1
307.00,0.00,Southwest Airlines Co.,"West Palm Beach/Palm Beach, FL",2023,1
310.00,0.00,Boutique Air,"Massena, NY",2023,1
315.00,0.00,JetBlue Airways,"New York, NY",2023,1
327.00,0.00,American Airlines Inc.,"New York, NY",2023,1
329.00,0.00,Endeavor Air Inc.,"Detroit, MI",2023,1
345.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Ogdensburg, NY",2023,1
352.00,0.00,United Air Lines Inc.,"Newark, NJ",2023,1
362.00,0.00,Southwest Airlines Co.,"Fort Myers, FL",2023,1
376.00,0.00,Republic Airline,"New York, NY",2023,1
384.00,0.00,Delta Air Lines Inc.,"Boston, MA",2023,1
386.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
392.00,0.00,JetBlue Airways,"Reno, NV",2023,1
408.00,0.00,Republic Airline,"Baltimore, MD",2023,1
410.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
413.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Fort Lauderdale, FL",2023,1
418.00,498.00,Southwest Airlines Co.,"Buffalo, NY",2023,1
430.00,0.00,Republic Airline,"Richmond, VA",2023,1
431.00,0.00,Republic Airline,"New York, NY",2023,1
439.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
442.00,183.00,Southwest Airlines Co.,"Dallas, TX",2023,1
446.00,0.00,Republic Airline,"Worcester, MA",2023,1
452.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
452.00,0.00,Frontier Airlines Inc.,"Las Vegas, NV",2023,1
457.00,0.00,Breeze Aviation Group DBA  Breeze,"Syracuse, NY",2023,1
465.00,0.00,Endeavor Air Inc.,"Worcester, MA",2023,1
467.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2023,1
481.00,0.00,JetBlue Airways,"New York, NY",2023,1
482.00,0.00,Republic Airline,"New York, NY",2023,1
491.00,0.00,Endeavor Air Inc.,"Hartford, CT",2023,1
498.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
501.00,0.00,Breeze Aviation Group DBA  Breeze,"Tampa, FL",2023,1
504.00,0.00,Republic Airline,"New York, NY",2023,1
509.00,14.00,Southwest Airlines Co.,"Rochester, NY",2023,1
510.00,0.00,Republic Airline,"White Plains, NY",2023,1
516.00,0.00,Republic Airline,"Boston, MA",2023,1
517.00,0.00,Allegiant Air,"Rochester, NY",2023,1
522.00,0.00,Southwest Airlines Co.,"Islip, NY",2023,1
526.00,0.00,Republic Airline,"Dayton, OH",2023,1
527.00,1233.00,Southwest Airlines Co.,"New York, NY",2023,1
529.00,0.00,Breeze Aviation Group DBA  Breeze,"Savannah, GA",2023,1
538.00,0.00,Delta Air Lines Inc.,"Buffalo, NY",2023,1
540.00,2030.00,Southwest Airlines Co.,"New York, NY",2023,1
543.00,0.00,Southwest Airlines Co.,"Phoenix, AZ",2023,1
562.00,0.00,Endeavor Air Inc.,"Chicago, IL",2023,1
565.00,0.00,Delux Public Charter LLC,"Miami, FL",2023,1
569.00,0.00,Southwest Airlines Co.,"Syracuse, NY",2023,1
578.00,0.00,Endeavor Air Inc.,"Roanoke, VA",2023,1
579.00,0.00,Allegiant Air,"Punta Gorda, FL",2023,1
580.00,0.00,Endeavor Air Inc.,"Nashville, TN",2023,1
584.00,0.00,Piedmont Airlines,"Boston, MA",2023,1
587.00,372.00,Delta Air Lines Inc.,"Rochester, NY",2023,1
619.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
621.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
624.00,0.00,Endeavor Air Inc.,"Kansas City, MO",2023,1
631.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
633.00,353.00,American Airlines Inc.,"New York, NY",2023,1
642.00,977.00,Southwest Airlines Co.,"Buffalo, NY",2023,1
644.00,0.00,Endeavor Air Inc.,"Louisville, KY",2023,1
645.00,6.00,American Airlines Inc.,"Las Vegas, NV",2023,1
655.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Philadelphia, PA",2023,1
661.00,0.00,Endeavor Air Inc.,"Dayton, OH",2023,1
662.00,0.00,Republic Airline,"Rochester, NY",2023,1
684.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
686.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
688.00,0.00,Delta Air Lines Inc.,"Boston, MA",2023,1
695.00,0.00,Republic Airline,"Asheville, NC",2023,1
701.00,0.00,Breeze Aviation Group DBA  Breeze,"Jacksonville, FL",2023,1
703.00,0.00,Delux Public Charter LLC,"White Plains, NY",2023,1
705.00,0.00,Endeavor Air Inc.,"Binghamton, NY",2023,1
705.00,0.00,Southwest Airlines Co.,"Orlando, FL",2023,1
715.00,0.00,Republic Airline,"New York, NY",2023,1
726.00,0.00,SkyWest Airlines Inc.,"New York, NY",2023,1
734.00,0.00,Breeze Aviation Group DBA  Breeze,"Charleston, SC",2023,1
735.00,3304.00,Delta Air Lines Inc.,"Minneapolis, MN",2023,1
754.00,0.00,Republic Airline,"New York, NY",2023,1
763.00,0.00,Breeze Aviation Group DBA  Breeze,"Syracuse, NY",2023,1
766.00,0.00,Breeze Aviation Group DBA  Breeze,"Syracuse, NY",2023,1
782.00,0.00,Endeavor Air Inc.,"Columbia, SC",2023,1
785.00,0.00,Piedmont Airlines,"Syracuse, NY",2023,1
791.00,0.00,Republic Airline,"Milwaukee, WI",2023,1
796.00,0.00,Republic Airline,"Washington, DC",2023,1
797.00,0.00,GoJet Airlines LLC d/b/a United Express,"Rochester, NY",2023,1
797.00,0.00,Republic Airline,"Newark, NJ",2023,1
808.00,101.00,PSA Airlines Inc.,"Albany, NY",2023,1
809.00,0.00,Republic Airline,"New York, NY",2023,1
818.00,0.00,Breeze Aviation Group DBA  Breeze,"Islip, NY",2023,1
819.00,0.00,Republic Airline,"Newark, NJ",2023,1
828.00,0.00,Republic Airline,"Little Rock, AR",2023,1
835.00,0.00,Republic Airline,"Washington, DC",2023,1
838.00,0.00,Breeze Aviation Group DBA  Breeze,"Charleston, SC",2023,1
841.00,0.00,Republic Airline,"New York, NY",2023,1
847.00,1766.00,Delta Air Lines Inc.,"New York, NY",2023,1
850.00,0.00,Breeze Aviation Group DBA  Breeze,"Norfolk, VA",2023,1
850.00,2.00,Piedmont Airlines,"Chicago, IL",2023,1
851.00,0.00,GoJet Airlines LLC d/b/a United Express,"Chicago, IL",2023,1
852.00,0.00,Endeavor Air Inc.,"St. Louis, MO",2023,1
856.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
864.00,0.00,Breeze Aviation Group DBA  Breeze,"Las Vegas, NV",2023,1
898.00,0.00,GoJet Airlines LLC d/b/a United Express,"New York, NY",2023,1
899.00,0.00,Southwest Airlines Co.,"Fort Lauderdale, FL",2023,1
901.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
902.00,486.00,Southwest Airlines Co.,"Buffalo, NY",2023,1
903.00,0.00,Endeavor Air Inc.,"Buffalo, NY",2023,1
907.00,1160.00,Southwest Airlines Co.,"Buffalo, NY",2023,1
915.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
926.00,0.00,Republic Airline,"Roanoke, VA",2023,1
932.00,0.00,Envoy Air,"Albany, NY",2023,1
933.00,0.00,Allegiant Air,"Albany, NY",2023,1
934.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Plattsburgh, NY",2023,1
942.00,0.00,Envoy Air,"Syracuse, NY",2023,1
947.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
952.00,200.00,Southwest Airlines Co.,"Albany, NY",2023,1
957.00,0.00,JetBlue Airways,"New York, NY",2023,1
963.00,0.00,Republic Airline,"Omaha, NE",2023,1
969.00,0.00,TEM Enterprises dba  Avelo Airlines,"Binghamton, NY",2023,1
973.00,0.00,Allegiant Air,"Nashville, TN",2023,1
975.00,0.00,Republic Airline,"New York, NY",2023,1
982.00,125.00,Southwest Airlines Co.,"Islip, NY",2023,1
986.00,0.00,Republic Airline,"Burlington, VT",2023,1
987.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
996.00,0.00,Republic Airline,"New York, NY",2023,1
997.00,0.00,Endeavor Air Inc.,"Des Moines, IA",2023,1
1000.00,0.00,Allegiant Air,"Niagara Falls, NY",2023,1
1000.00,0.00,Republic Airline,"Syracuse, NY",2023,1
1002.00,0.00,SkyWest Airlines Inc.,"New York, NY",2023,1
1019.00,0.00,Republic Airline,"New York, NY",2023,1
1028.00,0.00,Endeavor Air Inc.,"Madison, WI",2023,1
1042.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1044.00,0.00,GoJet Airlines LLC d/b/a United Express,"Washington, DC",2023,1
1051.00,0.00,PSA Airlines Inc.,"Philadelphia, PA",2023,1
1051.00,0.00,Republic Airline,"Tulsa, OK",2023,1
1053.00,0.00,SkyWest Airlines Inc.,"Columbus, OH",2023,1
1054.00,0.00,Southwest Airlines Co.,"Tampa, FL",2023,1
1054.00,0.00,TEM Enterprises dba  Avelo Airlines,"Orlando, FL",2023,1
1060.00,0.00,Endeavor Air Inc.,"Albany, NY",2023,1
1062.00,0.00,Piedmont Airlines,"Albany, NY",2023,1
1068.00,0.00,SkyWest Airlines Inc.,"New York, NY",2023,1
1071.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1076.00,442.00,Southwest Airlines Co.,"Tampa, FL",2023,1
1077.00,91.00,Southwest Airlines Co.,"Denver, CO",2023,1
1078.00,0.00,Allegiant Air,"Sanford, FL",2023,1
1080.00,0.00,Endeavor Air Inc.,"Detroit, MI",2023,1
1083.00,0.00,Republic Airline,"Jacksonville, FL",2023,1
1085.00,0.00,Envoy Air,"Chicago, IL",2023,1
1091.00,0.00,Envoy Air,"White Plains, NY",2023,1
1095.00,0.00,Republic Airline,"New York, NY",2023,1
1102.00,0.00,Endeavor Air Inc.,"Portland, ME",2023,1
1115.00,0.00,Allegiant Air,"Nashville, TN",2023,1
1117.00,0.00,Republic Airline,"New York, NY",2023,1
1124.00,0.00,Delta Air Lines Inc.,"New York, NY",2023,1
1126.00,0.00,Republic Airline,"Newark, NJ",2023,1
1132.00,0.00,Allegiant Air,"Syracuse, NY",2023,1
1143.00,0.00,SkyWest Airlines Inc.,"Cleveland, OH",2023,1
1144.00,0.00,Allegiant Air,"Sanford, FL",2023,1
1145.00,0.00,Southwest Airlines Co.,"Tampa, FL",2023,1
1148.00,0.00,Envoy Air,"Miami, FL",2023,1
1149.00,0.00,PSA Airlines Inc.,"Syracuse, NY",2023,1
1154.00,0.00,SkyWest Airlines Inc.,"Nashville, TN",2023,1
1160.00,0.00,Allegiant Air,"Elmira/Corning, NY",2023,1
1161.00,0.00,Allegiant Air,"Sanford, FL",2023,1
1170.00,0.00,Allegiant Air,"Elmira/Corning, NY",2023,1
1178.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1185.00,0.00,Envoy Air,"Buffalo, NY",2023,1
1187.00,0.00,Republic Airline,"New York, NY",2023,1
1191.00,0.00,Republic Airline,"Newark, NJ",2023,1
1192.00,0.00,Allegiant Air,"Sarasota/Bradenton, FL",2023,1
1192.00,0.00,Allegiant Air,"Syracuse, NY",2023,1
1193.00,0.00,Republic Airline,"Syracuse, NY",2023,1
1194.00,0.00,Allegiant Air,"Rochester, NY",2023,1
1194.00,0.00,Southwest Airlines Co.,"Fort Myers, FL",2023,1
1197.00,0.00,JetBlue Airways,"Bozeman, MT",2023,1
1205.00,0.00,PSA Airlines Inc.,"Philadelphia, PA",2023,1
1223.00,0.00,SkyWest Airlines Inc.,"New York, NY",2023,1
1226.00,0.00,Southwest Airlines Co.,"Fort Lauderdale, FL",2023,1
1233.00,0.00,Endeavor Air Inc.,"Syracuse, NY",2023,1
1241.00,275.00,Southwest Airlines Co.,"Rochester, NY",2023,1
1243.00,0.00,Republic Airline,"Charlottesville, VA",2023,1
1254.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1258.00,0.00,Allegiant Air,"Newburgh/Poughkeepsie, NY",2023,1
1265.00,0.00,Endeavor Air Inc.,"State College, PA",2023,1
1267.00,0.00,Republic Airline,"Key West, FL",2023,1
1268.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1269.00,0.00,Endeavor Air Inc.,"Birmingham, AL",2023,1
1272.00,0.00,Air Wisconsin Airlines Corp,"Washington, DC",2023,1
1275.00,0.00,Air Wisconsin Airlines Corp,"Washington, DC",2023,1
1277.00,0.00,Allegiant Air,"Punta Gorda, FL",2023,1
1288.00,0.00,Allegiant Air,"Newburgh/Poughkeepsie, NY",2023,1
1296.00,0.00,Allegiant Air,"Albany, NY",2023,1
1297.00,0.00,Air Wisconsin Airlines Corp,"Syracuse, NY",2023,1
1305.00,0.00,Air Wisconsin Airlines Corp,"Buffalo, NY",2023,1
1309.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2023,1
1323.00,0.00,Allegiant Air,"St. Petersburg, FL",2023,1
1326.00,0.00,PSA Airlines Inc.,"Charlotte, NC",2023,1
1328.00,0.00,CommuteAir LLC dba CommuteAir,"Washington, DC",2023,1
1328.00,0.00,Endeavor Air Inc.,"Indianapolis, IN",2023,1
1328.00,0.00,Republic Airline,"New York, NY",2023,1
1330.00,0.00,Delta Air Lines Inc.,"Syracuse, NY",2023,1
1333.00,0.00,Southwest Airlines Co.,"Orlando, FL",2023,1
1338.00,0.00,Allegiant Air,"St. Petersburg, FL",2023,1
1341.00,501.00,Piedmont Airlines,"Rochester, NY",2023,1
1348.00,0.00,PSA Airlines Inc.,"Rochester, NY",2023,1
1353.00,0.00,Air Wisconsin Airlines Corp,"Buffalo, NY",2023,1
1366.00,0.00,Endeavor Air Inc.,"Pittsburgh, PA",2023,1
1373.00,0.00,Frontier Airlines Inc.,"Fort Lauderdale, FL",2023,1
1375.00,100.00,Envoy Air,"Washington, DC",2023,1
1377.00,0.00,Allegiant Air,"Syracuse, NY",2023,1
1378.00,0.00,SkyWest Airlines Inc.,"Boston, MA",2023,1
1383.00,0.00,Allegiant Air,"Elmira/Corning, NY",2023,1
1383.00,0.00,Republic Airline,"Washington, DC",2023,1
1386.00,0.00,Allegiant Air,"Albany, NY",2023,1
1390.00,0.00,Allegiant Air,"Niagara Falls, NY",2023,1
1392.00,0.00,JetBlue Airways,"Nashville, TN",2023,1
1395.00,0.00,Republic Airline,"Rochester, NY",2023,1
1405.00,0.00,Allegiant Air,"Newburgh/Poughkeepsie, NY",2023,1
1405.00,0.00,PSA Airlines Inc.,"Washington, DC",2023,1
1410.00,0.00,Air Wisconsin Airlines Corp,"Chicago, IL",2023,1
1417.00,0.00,SkyWest Airlines Inc.,"New York, NY",2023,1
1425.00,0.00,Endeavor Air Inc.,"Detroit, MI",2023,1
1431.00,0.00,Allegiant Air,"Punta Gorda, FL",2023,1
1446.00,0.00,Allegiant Air,"Sanford, FL",2023,1
1448.00,5284.00,Southwest Airlines Co.,"Orlando, FL",2023,1
1449.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1451.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1453.00,0.00,Envoy Air,"Syracuse, NY",2023,1
1458.00,0.00,Allegiant Air,"Syracuse, NY",2023,1
1461.00,0.00,PSA Airlines Inc.,"Philadelphia, PA",2023,1
1463.00,0.00,Endeavor Air Inc.,"Omaha, NE",2023,1
1478.00,0.00,Allegiant Air,"St. Petersburg, FL",2023,1
1478.00,0.00,Republic Airline,"New York, NY",2023,1
1479.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1481.00,0.00,Allegiant Air,"Sanford, FL",2023,1
1484.00,0.00,Allegiant Air,"Fort Lauderdale, FL",2023,1
1487.00,0.00,Allegiant Air,"Sanford, FL",2023,1
1492.00,0.00,Allegiant Air,"Syracuse, NY",2023,1
1494.00,61.00,Delta Air Lines Inc.,"New York, NY",2023,1
1498.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1501.00,0.00,PSA Airlines Inc.,"Syracuse, NY",2023,1
1504.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2023,1
1505.00,0.00,Allegiant Air,"Plattsburgh, NY",2023,1
1515.00,0.00,GoJet Airlines LLC d/b/a United Express,"Newark, NJ",2023,1
1518.00,0.00,Endeavor Air Inc.,"Burlington, VT",2023,1
1518.00,0.00,Frontier Airlines Inc.,"Rochester, NY",2023,1
1518.00,0.00,Piedmont Airlines,"Watertown, NY",2023,1
1520.00,0.00,SkyWest Airlines Inc.,"Houston, TX",2023,1
1521.00,606.00,Southwest Airlines Co.,"Albany, NY",2023,1
1531.00,0.00,Allegiant Air,"St. Petersburg, FL",2023,1
1532.00,0.00,Republic Airline,"Memphis, TN",2023,1
1535.00,3782.00,Southwest Airlines Co.,"Islip, NY",2023,1
1538.00,0.00,Republic Airline,"New York, NY",2023,1
1546.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1546.00,0.00,Republic Airline,"Buffalo, NY",2023,1
1559.00,0.00,JetBlue Airways,"New York, NY",2023,1
1561.00,0.00,Allegiant Air,"Albany, NY",2023,1
1563.00,0.00,Endeavor Air Inc.,"Detroit, MI",2023,1
1563.00,0.00,Piedmont Airlines,"Philadelphia, PA",2023,1
1566.00,0.00,CommuteAir LLC dba CommuteAir,"Washington, DC",2023,1
1567.00,0.00,Republic Airline,"New York, NY",2023,1
1571.00,72.00,Envoy Air,"Chicago, IL",2023,1
1574.00,0.00,Piedmont Airlines,"Philadelphia, PA",2023,1
1576.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
1579.00,0.00,Envoy Air,"Chicago, IL",2023,1
1581.00,0.00,Republic Airline,"Albany, NY",2023,1
1585.00,0.00,Allegiant Air,"St. Petersburg, FL",2023,1
1591.00,1143.00,Southwest Airlines Co.,"Nashville, TN",2023,1
1592.00,0.00,Allegiant Air,"Punta Gorda, FL",2023,1
1592.00,0.00,Republic Airline,"New York, NY",2023,1
1601.00,0.00,American Airlines Inc.,"New York, NY",2023,1
1601.00,2540.00,Southwest Airlines Co.,"New York, NY",2023,1
1613.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
1616.00,0.00,Breeze Aviation Group DBA  Breeze,"Charleston, SC",2023,1
1622.00,0.00,Republic Airline,"Buffalo, NY",2023,1
1629.00,0.00,Allegiant Air,"Syracuse, NY",2023,1
1634.00,0.00,Piedmont Airlines,"Philadelphia, PA",2023,1
1637.00,0.00,Endeavor Air Inc.,"New York, NY",2023,1
1640.00,0.00,Endeavor Air Inc.,"Wilmington, NC",2023,1
1644.00,0.00,Frontier Airlines Inc.,"Tampa, FL",2023,1
1654.00,0.00,Republic Airline,"Cincinnati, OH",2023,1
1665.00,0.00,Breeze Aviation Group DBA  Breeze,"Sarasota/Bradenton, FL",2023,1
1665.00,0.00,Republic Airline,"New York, NY",2023,1
1668.00,0.00,Endeavor Air Inc.,"Richmond, VA",2023,1
1682.00,0.00,Allegiant Air,"Niagara Falls, NY",2023,1
1692.00,0.00,Endeavor Air Inc.,"Syracuse, NY",2023,1
1702.00,0.00,Breeze Aviation Group DBA  Breeze,"White Plains, NY",2023,1
1702.00,0.00,Republic Airline,"Washington, DC",2023,1
