PASSENGERS,FREIGHT,UNIQUE_CARRIER_NAME,DEST_CITY_NAME,YEAR,MONTH
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Chicopee Falls, MA",2020,2
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Concord, NC",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"East Farmingdale, NY",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"East Farmingdale, NY",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Hartford, CT",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Islip, NY",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Islip, NY",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Martha's Vineyard, MA",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Miami, FL",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Milwaukee, WI",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Monticello, NY",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Nantucket, MA",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Nashville, TN",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"New York, NY",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Newburgh/Poughkeepsie, NY",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"North Kingstown, RI",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"North Kingstown, RI",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Parkersburg, WV",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Parkersburg, WV",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Parkersburg, WV",2020,3
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Parkersburg, WV",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Philadelphia, PA",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Philadelphia, PA",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Smyrna, TN",2020,3
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Smyrna, TN",2020,3
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Smyrna, TN",2020,5
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Smyrna, TN",2020,5
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,2
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,11
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Teterboro, NJ",2020,12
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Trenton, NJ",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Tullahoma, TN",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Washington, DC",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Washington, DC",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Westhampton, NY",2020,5
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,1
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,2
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,2
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,3
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,3
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,3
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,5
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,6
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,7
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,8
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,11
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,11
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,11
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,11
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,12
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"White Plains, NY",2020,12
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Wilmington, DE",2020,9
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Wilmington, DE",2020,10
0.00,0.00,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,"Wilmington, DE",2020,12
0.00,0.00,Cape Air,"Hyannis, MA",2020,2
0.00,0.00,Cape Air,"Hyannis, MA",2020,3
0.00,0.00,Cape Air,"Hyannis, MA",2020,5
0.00,0.00,Cape Air,"Hyannis, MA",2020,7
0.00,0.00,Cape Air,"Hyannis, MA",2020,8
0.00,0.00,Cape Air,"Hyannis, MA",2020,10
0.00,0.00,Cape Air,"Hyannis, MA",2020,11
0.00,0.00,Cape Air,"Hyannis, MA",2020,12
0.00,0.00,Cape Air,"Lebanon-Hanover, NH",2020,5
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,1
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,2
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,3
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,5
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,8
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,10
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,11
0.00,0.00,Cape Air,"Martha's Vineyard, MA",2020,12
0.00,0.00,Cape Air,"Nantucket, MA",2020,1
0.00,0.00,Cape Air,"Nantucket, MA",2020,2
0.00,0.00,Cape Air,"Nantucket, MA",2020,2
0.00,0.00,Cape Air,"Nantucket, MA",2020,3
0.00,0.00,Cape Air,"Nantucket, MA",2020,3
0.00,0.00,Cape Air,"Nantucket, MA",2020,5
0.00,0.00,Cape Air,"Nantucket, MA",2020,11
0.00,0.00,Cape Air,"Nantucket, MA",2020,12
0.00,0.00,Cape Air,"New York, NY",2020,2
0.00,0.00,Cape Air,"New York, NY",2020,8
0.00,0.00,Cape Air,"Provincetown, MA",2020,1
0.00,0.00,Cape Air,"Provincetown, MA",2020,2
0.00,0.00,Cape Air,"Provincetown, MA",2020,3
0.00,0.00,Cape Air,"Provincetown, MA",2020,5
0.00,0.00,Cape Air,"Provincetown, MA",2020,8
0.00,0.00,Cape Air,"Provincetown, MA",2020,10
0.00,0.00,Cape Air,"Provincetown, MA",2020,11
0.00,0.00,Cape Air,"Provincetown, MA",2020,12
0.00,0.00,Cape Air,"White Plains, NY",2020,1
0.00,0.00,Cape Air,"White Plains, NY",2020,1
0.00,0.00,Cape Air,"White Plains, NY",2020,1
0.00,0.00,Cape Air,"White Plains, NY",2020,1
0.00,0.00,Cape Air,"White Plains, NY",2020,2
0.00,0.00,Cape Air,"White Plains, NY",2020,2
0.00,0.00,Cape Air,"White Plains, NY",2020,2
0.00,0.00,Cape Air,"White Plains, NY",2020,2
0.00,0.00,Cape Air,"White Plains, NY",2020,3
0.00,0.00,Cape Air,"White Plains, NY",2020,3
0.00,0.00,Cape Air,"White Plains, NY",2020,3
0.00,0.00,Cape Air,"White Plains, NY",2020,3
0.00,0.00,Cape Air,"White Plains, NY",2020,5
0.00,0.00,Cape Air,"White Plains, NY",2020,5
0.00,0.00,Cape Air,"White Plains, NY",2020,5
0.00,0.00,Cape Air,"White Plains, NY",2020,5
0.00,0.00,Cape Air,"White Plains, NY",2020,5
0.00,0.00,Cape Air,"White Plains, NY",2020,6
0.00,0.00,Cape Air,"White Plains, NY",2020,8
0.00,0.00,Cape Air,"White Plains, NY",2020,8
0.00,0.00,Cape Air,"White Plains, NY",2020,10
0.00,0.00,Cape Air,"White Plains, NY",2020,10
0.00,0.00,Cape Air,"White Plains, NY",2020,10
0.00,0.00,Cape Air,"White Plains, NY",2020,11
0.00,0.00,Cape Air,"White Plains, NY",2020,11
0.00,0.00,Cape Air,"White Plains, NY",2020,11
0.00,0.00,Cape Air,"White Plains, NY",2020,11
0.00,0.00,Cape Air,"White Plains, NY",2020,12
0.00,0.00,Cape Air,"White Plains, NY",2020,12
0.00,0.00,Cape Air,"White Plains, NY",2020,12
0.00,0.00,Cape Air,"White Plains, NY",2020,12
0.00,0.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Miami, FL",2020,3
0.00,0.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Miami, FL",2020,10
0.00,0.00,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines","Newburgh/Poughkeepsie, NY",2020,10
0.00,0.00,CommuteAir LLC dba CommuteAir,"Albany, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Albany, NY",2020,2
0.00,0.00,CommuteAir LLC dba CommuteAir,"Albany, NY",2020,9
0.00,0.00,CommuteAir LLC dba CommuteAir,"Albany, NY",2020,9
0.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2020,2
0.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Buffalo, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Burlington, VT",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Charlottesville, VA",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Elmira/Corning, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Jacksonville, FL",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Milwaukee, WI",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"New York, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"New York, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Norfolk, VA",2020,2
0.00,0.00,CommuteAir LLC dba CommuteAir,"Phoenix, AZ",2020,9
0.00,0.00,CommuteAir LLC dba CommuteAir,"Rochester, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"St. Louis, MO",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"St. Louis, MO",2020,2
0.00,0.00,CommuteAir LLC dba CommuteAir,"St. Louis, MO",2020,9
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,1
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,2
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,2
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,3
0.00,0.00,CommuteAir LLC dba CommuteAir,"Syracuse, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Aspen, CO",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Bedford, MA",2020,3
0.00,0.00,"Jet Aviation Flight Services, Inc.","Bedford, MA",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Bedford, MA",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Bedford, MA",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Brunswick, GA",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Buffalo, NY",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Buffalo, NY",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Burlington, VT",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Burlington, VT",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Chicago, IL",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Chicago, IL",2020,3
0.00,0.00,"Jet Aviation Flight Services, Inc.","Chicago, IL",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","East Farmingdale, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","East Farmingdale, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","East Farmingdale, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","East Hampton, NY",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Lebanon-Hanover, NH",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Morristown, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,1
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","New York, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Newburgh/Poughkeepsie, NY",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Pittsfield, MA",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Rome, NY",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","San Juan, PR",2020,1
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Southampton, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,1
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,1
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,3
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,5
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Teterboro, NJ",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Washington, DC",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","Washington, DC",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","Waterbury, CT",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","West Palm Beach/Palm Beach, FL",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,5
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,7
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,8
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","Westhampton, NY",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,2
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,6
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,9
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,10
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,11
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,12
0.00,0.00,"Jet Aviation Flight Services, Inc.","White Plains, NY",2020,12
0.00,0.00,JetBlue Airways,"Newark, NJ",2020,8
0.00,0.00,JetBlue Airways,"Newark, NJ",2020,9
0.00,0.00,Kalitta Air LLC,"Los Angeles, CA",2020,1
0.00,0.00,Kalitta Air LLC,"Los Angeles, CA",2020,2
0.00,0.00,Kalitta Air LLC,"Los Angeles, CA",2020,3
0.00,0.00,Kalitta Air LLC,"Los Angeles, CA",2020,4
0.00,0.00,Kalitta Air LLC,"Los Angeles, CA",2020,5
0.00,0.00,Kalitta Air LLC,"Los Angeles, CA",2020,11
